"","userID","artistID"
"1",2,51
"2",2,52
"3",2,53
"4",2,54
"5",2,55
"6",2,56
"7",2,57
"8",2,58
"9",2,59
"10",2,60
"11",2,61
"12",2,62
"13",2,63
"14",2,64
"15",2,65
"16",2,66
"17",2,67
"18",2,68
"19",2,69
"20",2,70
"21",2,71
"22",2,72
"23",2,73
"24",2,74
"25",2,75
"26",2,76
"27",2,77
"28",2,78
"29",2,79
"30",2,80
"31",2,81
"32",2,82
"33",2,83
"34",2,84
"35",2,85
"36",2,86
"37",2,87
"38",2,88
"39",2,89
"40",2,90
"41",2,91
"42",2,92
"43",2,93
"44",2,94
"45",2,95
"46",2,96
"47",2,97
"48",2,98
"49",2,99
"50",2,100
"51",3,101
"52",3,102
"53",3,103
"54",3,104
"55",3,105
"56",3,106
"57",3,107
"58",3,108
"59",3,109
"60",3,110
"61",3,111
"62",3,112
"63",3,113
"64",3,114
"65",3,115
"66",3,116
"67",3,117
"68",3,118
"69",3,119
"70",3,120
"71",3,121
"72",3,122
"73",3,123
"74",3,124
"75",3,125
"76",3,126
"77",3,127
"78",3,128
"79",3,129
"80",3,130
"81",3,131
"82",3,132
"83",3,133
"84",3,134
"85",3,135
"86",3,136
"87",3,137
"88",3,138
"89",3,139
"90",3,140
"91",3,141
"92",3,142
"93",3,143
"94",3,144
"95",3,145
"96",3,146
"97",3,147
"98",3,148
"99",3,149
"100",3,150
"101",4,51
"102",4,53
"103",4,64
"104",4,65
"105",4,70
"106",4,72
"107",4,77
"108",4,151
"109",4,152
"110",4,153
"111",4,154
"112",4,155
"113",4,156
"114",4,157
"115",4,158
"116",4,159
"117",4,160
"118",4,161
"119",4,162
"120",4,163
"121",4,164
"122",4,165
"123",4,166
"124",4,167
"125",4,168
"126",4,169
"127",4,170
"128",4,171
"129",4,172
"130",4,173
"131",4,174
"132",4,175
"133",4,176
"134",4,177
"135",4,178
"136",4,179
"137",4,180
"138",4,181
"139",4,182
"140",4,183
"141",4,184
"142",4,185
"143",4,186
"144",4,187
"145",4,188
"146",4,189
"147",4,190
"148",4,191
"149",4,192
"150",4,193
"151",5,53
"152",5,154
"153",5,173
"154",5,182
"155",5,190
"156",5,194
"157",5,195
"158",5,196
"159",5,197
"160",5,198
"161",5,199
"162",5,200
"163",5,201
"164",5,202
"165",5,203
"166",5,204
"167",5,205
"168",5,206
"169",5,207
"170",5,208
"171",5,209
"172",5,210
"173",5,211
"174",5,212
"175",5,213
"176",5,214
"177",5,215
"178",5,216
"179",5,217
"180",5,218
"181",5,219
"182",5,220
"183",5,221
"184",5,222
"185",5,223
"186",5,224
"187",5,225
"188",5,226
"189",5,227
"190",5,228
"191",5,229
"192",5,230
"193",5,231
"194",5,232
"195",5,233
"196",5,234
"197",5,235
"198",5,236
"199",5,237
"200",5,238
"201",6,77
"202",6,239
"203",6,240
"204",6,241
"205",6,242
"206",6,243
"207",6,244
"208",6,245
"209",6,246
"210",6,247
"211",6,248
"212",6,249
